9.055079035315389e-004	1.361335e+000	1.224246e+000
9.348047785315390e-004	1.076655e+000	1.220664e+000
9.641016535315390e-004	7.854427e-001	1.217093e+000
9.836329035315390e-004	5.999686e-001	1.214718e+000
9.933985285315390e-004	5.125147e-001	1.213533e+000
1.003164153531539e-003	4.297061e-001	1.212348e+000
1.012929778531539e-003	3.523320e-001	1.211165e+000
1.022695403531539e-003	2.811295e-001	1.209983e+000
1.032461028531539e-003	2.167773e-001	1.208802e+000
1.042226653531539e-003	1.598886e-001	1.207622e+000
1.051992278531539e-003	1.110054e-001	1.206443e+000
1.061757903531539e-003	7.059363e-002	1.205265e+000
1.071523528531539e-003	3.903830e-002	1.204089e+000
1.081289153531539e-003	1.664014e-002	1.202914e+000
1.091054778531539e-003	3.612576e-003	1.201739e+000
1.100820403531539e-003	7.975420e-005	1.200567e+000
1.110586028531539e-003	6.075339e-003	1.199395e+000
1.120351653531539e-003	2.154220e-002	1.198224e+000
1.130117278531539e-003	4.633294e-002	1.197054e+000
1.139882903531539e-003	8.021134e-002	1.195886e+000
1.149648528531539e-003	1.228546e-001	1.194719e+000
1.159414153531539e-003	1.738562e-001	1.193552e+000
1.169179778531539e-003	2.327304e-001	1.192387e+000
1.178945403531539e-003	2.989160e-001	1.191224e+000
1.188711028531539e-003	3.717823e-001	1.190061e+000
1.198476653531539e-003	4.506350e-001	1.188899e+000
1.208242278531539e-003	5.347227e-001	1.187739e+000
1.218007903531539e-003	6.232442e-001	1.186579e+000
1.237539153531539e-003	8.101797e-001	1.184264e+000
1.245909689245825e-003	8.943867e-001	1.183273e+000
1.254280224960111e-003	9.778861e-001	1.182283e+000
1.262650760674396e-003	1.060678e+000	1.181294e+000
1.271021296388682e-003	1.142762e+000	1.180306e+000
1.279391832102968e-003	1.224139e+000	1.179318e+000
1.287762367817254e-003	1.304808e+000	1.178331e+000
1.296132903531539e-003	1.384770e+000	1.177345e+000
1.305898528531539e-003	1.472931e+000	1.176196e+000
1.315664153531539e-003	1.556586e+000	1.175048e+000
1.325429778531539e-003	1.634937e+000	1.173901e+000
1.335195403531539e-003	1.707238e+000	1.172757e+000
1.344961028531539e-003	1.772799e+000	1.171633e+000
1.354726653531539e-003	1.830996e+000	1.170646e+000
1.364492278531539e-003	1.881274e+000	1.170387e+000
1.374257903531539e-003	1.923155e+000	1.172558e+000
1.384023528531539e-003	1.956239e+000	1.179525e+000
1.393789153531539e-003	1.980210e+000	1.191754e+000
1.403554778531539e-003	1.994841e+000	1.206257e+000
1.413320403531539e-003	1.999992e+000	1.218949e+000
1.422994177557379e-003	1.995700e+000	1.227544e+000
1.432759802557379e-003	1.981923e+000	1.232195e+000
1.442525427557379e-003	1.958789e+000	1.233884e+000
1.452291052557379e-003	1.926519e+000	1.233841e+000
1.462056677557379e-003	1.885420e+000	1.233005e+000
1.471822302557379e-003	1.835883e+000	1.231892e+000
1.481587927557379e-003	1.778382e+000	1.230706e+000
1.491353552557379e-003	1.713463e+000	1.229507e+000
1.501119177557379e-003	1.641745e+000	1.228307e+000
1.510884802557379e-003	1.563912e+000	1.227108e+000
1.520650427557379e-003	1.480705e+000	1.225910e+000
1.549947302557379e-003	1.206983e+000	1.222324e+000
1.558317838271665e-003	1.123005e+000	1.221301e+000
1.566688373985950e-003	1.039613e+000	1.220279e+000
1.575058909700236e-003	9.568083e-001	1.219258e+000
1.583429445414522e-003	8.745895e-001	1.218238e+000
1.591799981128807e-003	7.929570e-001	1.217219e+000
1.600170516843093e-003	7.119110e-001	1.216200e+000
1.608541052557379e-003	6.314514e-001	1.215183e+000
1.618306677557379e-003	5.425695e-001	1.213997e+000
1.628072302557379e-003	4.580466e-001	1.212812e+000
1.637837927557379e-003	3.786880e-001	1.211628e+000
1.647603552557379e-003	3.052500e-001	1.210445e+000
1.657369177557379e-003	2.384324e-001	1.209264e+000
1.667134802557379e-003	1.788719e-001	1.208084e+000
1.676900427557379e-003	1.271361e-001	1.206904e+000
1.686666052557379e-003	8.371790e-002	1.205726e+000
1.696431677557379e-003	4.903115e-002	1.204549e+000
1.706197302557379e-003	2.340632e-002	1.203374e+000
1.715962927557379e-003	7.087628e-003	1.202199e+000
1.725728552557379e-003	2.305590e-004	1.201025e+000
1.735494177557379e-003	2.900459e-003	1.199853e+000
1.745259802557379e-003	1.507189e-002	1.198682e+000
1.755025427557379e-003	3.662886e-002	1.197512e+000
1.764791052557379e-003	6.736595e-002	1.196343e+000
1.774556677557379e-003	1.069903e-001	1.195175e+000
1.784322302557379e-003	1.551242e-001	1.194009e+000
1.794087927557379e-003	2.113091e-001	1.192843e+000
1.803853552557379e-003	2.750096e-001	1.191679e+000
1.813619177557379e-003	3.456187e-001	1.190516e+000
1.823384802557379e-003	4.224634e-001	1.189354e+000
1.833150427557379e-003	5.048116e-001	1.188193e+000
1.842916052557379e-003	5.918785e-001	1.187033e+000
1.862447302557379e-003	7.768129e-001	1.184717e+000
1.870817838271665e-003	8.605501e-001	1.183726e+000
1.879188373985951e-003	9.438159e-001	1.182735e+000
1.887558909700236e-003	1.026610e+000	1.181746e+000
1.895929445414522e-003	1.108933e+000	1.180757e+000
1.904299981128808e-003	1.190785e+000	1.179769e+000
1.912670516843094e-003	1.272165e+000	1.178782e+000
1.921041052557379e-003	1.353074e+000	1.177796e+000
1.930806677557379e-003	1.442613e+000	1.176646e+000
1.940572302557379e-003	1.527935e+000	1.175498e+000
1.950337927557379e-003	1.608226e+000	1.174350e+000
1.960103552557379e-003	1.682721e+000	1.173205e+000
1.969869177557379e-003	1.750710e+000	1.172068e+000
1.979634802557379e-003	1.811545e+000	1.171003e+000
1.989400427557379e-003	1.864648e+000	1.170364e+000
1.999166052557378e-003	1.909510e+000	1.171412e+000
2.008931677557378e-003	1.945706e+000	1.176480e+000
2.018697302557378e-003	1.972890e+000	1.187036e+000
2.028462927557378e-003	1.990804e+000	1.201222e+000
2.038228552557378e-003	1.999276e+000	1.214913e+000
2.047994177557377e-003	1.998225e+000	1.225066e+000
2.057759802557377e-003	1.987662e+000	1.231010e+000
2.067525427557377e-003	1.967688e+000	1.233565e+000
2.077291052557377e-003	1.938492e+000	1.233984e+000
2.087056677557376e-003	1.900354e+000	1.233340e+000
2.096822302557376e-003	1.853636e+000	1.232285e+000
2.106587927557376e-003	1.798783e+000	1.231113e+000
2.116353552557376e-003	1.736318e+000	1.229916e+000
2.126119177557376e-003	1.666837e+000	1.228716e+000
2.135884802557375e-003	1.591002e+000	1.227517e+000
2.145650427557375e-003	1.509535e+000	1.226319e+000
2.165181677557375e-003	1.332857e+000	1.223926e+000
2.173552213271660e-003	1.251399e+000	1.222902e+000
2.181922748985946e-003	1.169619e+000	1.221879e+000
2.190293284700232e-003	1.087516e+000	1.220856e+000
2.198663820414517e-003	1.005092e+000	1.219835e+000
2.207034356128802e-003	9.223455e-001	1.218814e+000
2.215404891843088e-003	8.392769e-001	1.217794e+000
2.223775427557374e-003	7.558863e-001	1.216775e+000
2.243306677557373e-003	5.723258e-001	1.214401e+000
2.253072302557373e-003	4.862291e-001	1.213216e+000
2.262837927557373e-003	4.050281e-001	1.212032e+000
2.272603552557373e-003	3.294967e-001	1.210849e+000
2.282369177557372e-003	2.603547e-001	1.209667e+000
2.292134802557372e-003	1.982608e-001	1.208486e+000
2.301900427557372e-003	1.438069e-001	1.207306e+000
2.311666052557372e-003	9.751178e-002	1.206128e+000
2.321431677557371e-003	5.981662e-002	1.204951e+000
2.331197302557371e-003	3.108062e-002	1.203774e+000
2.340962927557371e-003	1.157762e-002	1.202600e+000
2.350728552557371e-003	1.493452e-003	1.201426e+000
2.360494177557371e-003	9.242232e-004	1.200253e+000
2.370259802557370e-003	9.875353e-003	1.199081e+000
2.380025427557370e-003	2.826155e-002	1.197911e+000
2.389791052557370e-003	5.590760e-002	1.196742e+000
2.399556677557370e-003	9.255006e-002	1.195574e+000
2.409322302557370e-003	1.378398e-001	1.194407e+000
2.419087927557369e-003	1.913451e-001	1.193241e+000
2.428853552557369e-003	2.525563e-001	1.192076e+000
2.438619177557369e-003	3.208900e-001	1.190912e+000
2.448384802557369e-003	3.956951e-001	1.189750e+000
2.458150427557369e-003	4.762586e-001	1.188589e+000
2.467916052557368e-003	5.618131e-001	1.187429e+000
2.477681677557368e-003	6.515430e-001	1.186270e+000
2.497212927557368e-003	8.400777e-001	1.183955e+000
2.506978552557368e-003	9.393743e-001	1.182799e+000
2.516744177557367e-003	1.036971e+000	1.181645e+000
